"id","experience","job_type","location","min_salary","max_salary","company_name_encoded","key_skills","key_skills_id"
909,"3-5 yrs","Analytics","Trivandrum",3,6,1305,"sql",19
909,"3-5 yrs","Analytics","Trivandrum",3,6,1305,"analytics",1
909,"3-5 yrs","Analytics","Trivandrum",3,6,1305,"r",17
909,"3-5 yrs","Analytics","Trivandrum",3,6,1305,"stata",25
911,"3-6 yrs","Analytics","Mumbai",10,15,2807,"r",17
911,"3-6 yrs","Analytics","Mumbai",10,15,2807,"predictive analytics",15
914,"2-4 yrs","Analytics","Delhi(East of Kailash)",15,25,601,"r",17
914,"2-4 yrs","Analytics","Delhi(East of Kailash)",15,25,601,"sql",19
915,"1-5 yrs","Analytics","Bengaluru",6,10,190,"analytics",1
917,"3-7 yrs",NA,"Gurgaon",10,15,1054,"machine learning",9
917,"3-7 yrs",NA,"Gurgaon",10,15,1054,"python",16
929,"2-7 yrs",NA,"Pune, Mumbai",3,6,837,"sql",19
930,"9-14 yrs",NA,"Bengaluru",15,25,749,"machine learning",9
941,"2-6 yrs","analytics","Bengaluru",10,15,3383,"sql",19
941,"2-6 yrs","analytics","Bengaluru",10,15,3383,"big data",2
942,"2-5 yrs",NA,"Noida",10,15,1969,"machine learning",9
942,"2-5 yrs",NA,"Noida",10,15,1969,"natural language processing",14
949,"6-9 yrs","Analytics","Bengaluru",10,15,4338,"analytics",1
949,"6-9 yrs","Analytics","Bengaluru",10,15,4338,"machine learning",9
968,"5-10 yrs",NA,"Bengaluru",6,10,853,"machine learning",9
968,"5-10 yrs",NA,"Bengaluru",6,10,853,"python",16
968,"5-10 yrs",NA,"Bengaluru",6,10,853,"r",17
968,"5-10 yrs",NA,"Bengaluru",6,10,853,"matlab",12
974,"6-10 yrs",NA,"Bengaluru",15,25,4051,"data science",5
974,"6-10 yrs",NA,"Bengaluru",15,25,4051,"sql",19
980,"8-12 yrs",NA,"Noida",10,15,2436,"sql",19
981,"3-6 yrs","analytics","Bengaluru",10,15,3383,"sql",19
981,"3-6 yrs","analytics","Bengaluru",10,15,3383,"big data",2
981,"3-6 yrs","analytics","Bengaluru",10,15,3383,"hadoop",8
984,"0-2 yrs","Analytics","Pune(Hadapsar)",3,6,2,"predictive analytics",15
984,"0-2 yrs","Analytics","Pune(Hadapsar)",3,6,2,"sql",19
984,"0-2 yrs","Analytics","Pune(Hadapsar)",3,6,2,"r",17
989,"4-8 yrs",NA,"Bengaluru",0,3,1435,"hadoop",8
991,"4-8 yrs","Analytics","Pune(Kalyani Nagar)",15,25,4840,"sql",19
991,"4-8 yrs","Analytics","Pune(Kalyani Nagar)",15,25,4840,"machine learning",9
993,"3-6 yrs","Analytics","Bengaluru",10,15,592,"big data",2
994,"3-8 yrs","Analytics","Delhi NCR",25,50,1353,"analytics",1
1003,"12-18 yrs","analytic","Bengaluru, Hyderabad, Chennai",25,50,4272,"sql",19
1004,"8-11 yrs","Analytics","Gurgaon, Gurugram",10,15,4030,"analytics",1
1005,"1-5 yrs",NA,"Mumbai",0,3,1777,"sql",19
1022,"3-6 yrs",NA,"Delhi NCR, Gurgaon",6,10,802,"python",16
1026,"10-18 yrs","Analytics","Pune",25,50,2400,"r",17
1026,"10-18 yrs","Analytics","Pune",25,50,2400,"machine learning",9
1040,"8-13 yrs","Analytics","Mumbai",25,50,2091,"r",17
1048,"3-8 yrs",NA,"Bengaluru",15,25,3407,"sql",19
1049,"6-10 yrs","Analytics","Mumbai",6,10,908,"analytics",1
1050,"10-13 yrs","Analytics","Mumbai",15,25,440,"r",17
1050,"10-13 yrs","Analytics","Mumbai",15,25,440,"python",16
1053,"7-11 yrs",NA,"Gurgaon",15,25,1969,"sql",19
1054,"6-11 yrs",NA,"Mumbai",10,15,1497,"hadoop",8
1056,"6-11 yrs","Analytics","Bengaluru",15,25,16,"sql",19
1058,"2-5 yrs",NA,"Pune",6,10,190,"sql",19
1066,"1-3 yrs","Analytics","Mumbai(Marol)",15,25,2311,"data science",5
1066,"1-3 yrs","Analytics","Mumbai(Marol)",15,25,2311,"machine learning",9
1069,"4-8 yrs","Analytics","Gurgaon",6,10,190,"python",16
1070,"1-5 yrs","Analytics","Bengaluru",3,6,190,"sql",19
1070,"1-5 yrs","Analytics","Bengaluru",3,6,190,"python",16
1070,"1-5 yrs","Analytics","Bengaluru",3,6,190,"analytics",1
1077,"10-15 yrs","Analytics","Bengaluru",6,10,3937,"analytics",1
1078,"6-11 yrs","Analytics","Delhi NCR, Noida",25,50,4968,"r",17
1078,"6-11 yrs","Analytics","Delhi NCR, Noida",25,50,4968,"machine learning",9
1078,"6-11 yrs","Analytics","Delhi NCR, Noida",25,50,4968,"data science",5
1078,"6-11 yrs","Analytics","Delhi NCR, Noida",25,50,4968,"python",16
1078,"6-11 yrs","Analytics","Delhi NCR, Noida",25,50,4968,"predictive analytics",15
1078,"6-11 yrs","Analytics","Delhi NCR, Noida",25,50,4968,"sql",19
1079,"6-11 yrs",NA,"Hyderabad",15,25,624,"r",17
1081,"13-15 yrs","Analytics","Gurgaon",25,50,4470,"predictive analytics",15
1087,"4-7 yrs",NA,"Bengaluru(Whitefield)",10,15,2403,"machine learning",9
1090,"8-12 yrs",NA,"Mumbai",10,15,552,"sql",19
1093,"4-9 yrs","analytics","Bengaluru",10,15,2997,"r",17
1098,"3-6 yrs",NA,"Bengaluru",6,10,190,"sql",19
1100,"8-13 yrs",NA,"Kolkata",15,25,1054,"machine learning",9
1100,"8-13 yrs",NA,"Kolkata",15,25,1054,"python",16
1100,"8-13 yrs",NA,"Kolkata",15,25,1054,"r",17
1100,"8-13 yrs",NA,"Kolkata",15,25,1054,"data science",5
1101,"5-10 yrs",NA,"Bengaluru",25,50,789,"python",16
1101,"5-10 yrs",NA,"Bengaluru",25,50,789,"machine learning",9
1101,"5-10 yrs",NA,"Bengaluru",25,50,789,"sql",19
1106,"2-5 yrs","Analytics","Hyderabad",3,6,190,"analytics",1
1106,"2-5 yrs","Analytics","Hyderabad",3,6,190,"python",16
1118,"3-8 yrs","Analytics","Bengaluru",3,6,4490,"sql",19
1118,"3-8 yrs","Analytics","Bengaluru",3,6,4490,"big data",2
1118,"3-8 yrs","Analytics","Bengaluru",3,6,4490,"hadoop",8
1119,"10-14 yrs","Analytics","Bengaluru",15,25,3382,"machine learning",9
1119,"10-14 yrs","Analytics","Bengaluru",15,25,3382,"data science",5
1122,"1-2 yrs",NA,"Mumbai(Charni Road)",10,15,3658,"machine learning",9
1124,"10-15 yrs","Analytics","Bengaluru",15,25,191,"analytics",1
1127,"0-3 yrs","analytics","Bengaluru",3,6,4198,"python",16
1127,"0-3 yrs","analytics","Bengaluru",3,6,4198,"machine learning",9
1131,"6-9 yrs","Analytics","Bengaluru",15,25,1259,"hadoop",8
1136,"11-14 yrs",NA,"Bengaluru",15,25,3319,"hadoop",8
1136,"11-14 yrs",NA,"Bengaluru",15,25,3319,"big data",2
1143,"5-10 yrs","Analytics","Bengaluru",6,10,190,"analytics",1
1145,"7-10 yrs","Analytics","Mumbai",15,25,2936,"machine learning",9
1149,"9-11 yrs",NA,"Bengaluru",15,25,2319,"hadoop",8
1161,"3-8 yrs","Analytics","Delhi NCR, Gurgaon",15,25,1969,"r",17
1161,"3-8 yrs","Analytics","Delhi NCR, Gurgaon",15,25,1969,"machine learning",9
1166,"5-10 yrs","Analytics","Hyderabad",10,15,4272,"sql",19
1171,"2-4 yrs",NA,"Bengaluru",10,15,955,"machine learning",9
1171,"2-4 yrs",NA,"Bengaluru",10,15,955,"python",16
1174,"4-8 yrs","Analytics","Delhi NCR, Noida",6,10,3998,"big data",2
1174,"4-8 yrs","Analytics","Delhi NCR, Noida",6,10,3998,"python",16
1175,"0-2 yrs","analytics","Delhi NCR(Vasant Vihar)",6,10,1748,"analytics",1
1175,"0-2 yrs","analytics","Delhi NCR(Vasant Vihar)",6,10,1748,"python",16
1178,"3-6 yrs","Analytics","Delhi, Noida",6,10,628,"hadoop",8
1178,"3-6 yrs","Analytics","Delhi, Noida",6,10,628,"sql",19
1178,"3-6 yrs","Analytics","Delhi, Noida",6,10,628,"analytics",1
1178,"3-6 yrs","Analytics","Delhi, Noida",6,10,628,"r",17
1185,"2-6 yrs","Analytics","Hyderabad",6,10,3152,"big data",2
1185,"2-6 yrs","Analytics","Hyderabad",6,10,3152,"machine learning",9
1187,"9-14 yrs","analytics","India",15,25,1353,"analytics",1
1188,"2-5 yrs","Analytics","Mumbai",10,15,3319,"r",17
1195,"2-5 yrs",NA,"Bengaluru",6,10,190,"python",16
1195,"2-5 yrs",NA,"Bengaluru",6,10,190,"machine learning",9
1198,"2-5 yrs","analytics","Bengaluru, Bengaluru / Bangalore",3,6,3981,"analytics",1
1203,"11-15 yrs","Analytics","Bengaluru",15,25,280,"big data",2
1206,"5-10 yrs",NA,"Ahmedabad(Science City)",10,15,3974,"python",16
1206,"5-10 yrs",NA,"Ahmedabad(Science City)",10,15,3974,"machine learning",9
1206,"5-10 yrs",NA,"Ahmedabad(Science City)",10,15,3974,"hadoop",8
1209,"3-6 yrs","Analytics","Mumbai",15,25,1054,"sql",19
1210,"4-7 yrs","Analytics","Bengaluru",3,6,1912,"r",17
1212,"2-6 yrs",NA,"Pune",3,6,190,"python",16
1214,"5-10 yrs","Analytics","Bengaluru",15,25,2807,"big data",2
1220,"10-12 yrs",NA,"Bengaluru",15,25,749,"matlab",12
1225,"8-11 yrs","Analytics","Gurgaon, Gurugram",15,25,4030,"analytics",1
1231,"1-5 yrs","Analytics","Hyderabad",3,6,190,"analytics",1
1234,"1-5 yrs","Analytics","Bengaluru, Delhi NCR, Kolkata",15,25,3364,"sql",19
1234,"1-5 yrs","Analytics","Bengaluru, Delhi NCR, Kolkata",15,25,3364,"r",17
1248,"4-9 yrs",NA,"Bengaluru",0,3,1190,"hadoop",8
1248,"4-9 yrs",NA,"Bengaluru",0,3,1190,"big data",2
1253,"5-10 yrs","analytics","Delhi",15,25,2809,"r",17
1253,"5-10 yrs","analytics","Delhi",15,25,2809,"machine learning",9
1253,"5-10 yrs","analytics","Delhi",15,25,2809,"python",16
1260,"4-8 yrs","Analytics","Hyderabad",10,15,191,"analytics",1
1260,"4-8 yrs","Analytics","Hyderabad",10,15,191,"python",16
1278,"7-11 yrs",NA,"Bengaluru",25,50,749,"natural language processing",14
1282,"5-10 yrs","Analytics","Bengaluru",6,10,1929,"analytics",1
1286,"2-5 yrs","Analytics","Hyderabad",6,10,4258,"r",17
1286,"2-5 yrs","Analytics","Hyderabad",6,10,4258,"python",16
1311,"2-5 yrs","Analytics","Bengaluru",6,10,190,"python",16
1311,"2-5 yrs","Analytics","Bengaluru",6,10,190,"machine learning",9
1314,"2-5 yrs","Analytics","Bengaluru",3,6,4686,"analytics",1
1317,"3-6 yrs",NA,"Kolkata",3,6,3322,"sql",19
1318,"6-8 yrs",NA,"Bengaluru",15,25,3608,"sql",19
1322,"2-5 yrs","Analytics","Pune",3,6,190,"python",16
1322,"2-5 yrs","Analytics","Pune",3,6,190,"analytics",1
1324,"7-12 yrs","Analytics","Delhi NCR, Gurgaon",25,50,1988,"analytics",1
1337,"5-9 yrs",NA,"Bengaluru, Pune",10,15,1613,"sql",19
1346,"5-10 yrs",NA,"Gurgaon, Noida",6,10,2993,"big data",2
1346,"5-10 yrs",NA,"Gurgaon, Noida",6,10,2993,"hadoop",8
1349,"5-6 yrs",NA,"Mumbai",10,15,3441,"team leading",20
1351,"2-7 yrs",NA,"Gurgaon",15,25,3980,"machine learning",9
1351,"2-7 yrs",NA,"Gurgaon",15,25,3980,"python",16
1351,"2-7 yrs",NA,"Gurgaon",15,25,3980,"r",17
1351,"2-7 yrs",NA,"Gurgaon",15,25,3980,"sql",19
1356,"0-5 yrs",NA,"Mumbai, Navi Mumbai, Thane",0,3,3432,"sql",19
1358,"12-14 yrs","analytics","Bengaluru",10,15,313,"data science",5
1359,"1-5 yrs","Analytics","Bengaluru",6,10,190,"analytics",1
1365,"10-18 yrs","Analytics","Gurgaon, Gurugram",6,10,16,"r",17
1365,"10-18 yrs","Analytics","Gurgaon, Gurugram",6,10,16,"predictive analytics",15
1380,"1-6 yrs",NA,"Pune",6,10,3689,"big data",2
1380,"1-6 yrs",NA,"Pune",6,10,3689,"hadoop",8
1380,"1-6 yrs",NA,"Pune",6,10,3689,"python",16
1383,"2-5 yrs","Analytics","Bengaluru",6,10,190,"sql",19
1384,"3-5 yrs",NA,"Gurgaon",10,15,1168,"sql",19
1384,"3-5 yrs",NA,"Gurgaon",10,15,1168,"big data",2
1387,"8-12 yrs",NA,"Pune",15,25,2809,"machine learning",9
1387,"8-12 yrs",NA,"Pune",15,25,2809,"r",17
1387,"8-12 yrs",NA,"Pune",15,25,2809,"python",16
1388,"1-2 yrs","Analytics","Delhi NCR, Mumbai",6,10,1713,"model development",13
1388,"1-2 yrs","Analytics","Delhi NCR, Mumbai",6,10,1713,"analytics",1
1389,"8-12 yrs","Analytics","Delhi NCR",15,25,4301,"data science",5
1389,"8-12 yrs","Analytics","Delhi NCR",15,25,4301,"r",17
1389,"8-12 yrs","Analytics","Delhi NCR",15,25,4301,"machine learning",9
1392,"2-5 yrs","Analytics","Bengaluru",6,10,3031,"machine learning",9
1392,"2-5 yrs","Analytics","Bengaluru",6,10,3031,"python",16
1392,"2-5 yrs","Analytics","Bengaluru",6,10,3031,"analytics",1
1397,"4-9 yrs","Analytics","Bengaluru",15,25,1969,"predictive analytics",15
1397,"4-9 yrs","Analytics","Bengaluru",15,25,1969,"r",17
1399,"8-12 yrs",NA,"Gurgaon, Gurugram",15,25,1969,"machine learning",9
1399,"8-12 yrs",NA,"Gurgaon, Gurugram",15,25,1969,"python",16
1404,"2-5 yrs","Analytics","Bengaluru",3,6,190,"sql",19
1411,"12-18 yrs",NA,"Bengaluru(4th Phase JP Nagar)",25,50,4888,"data science",5
1411,"12-18 yrs",NA,"Bengaluru(4th Phase JP Nagar)",25,50,4888,"machine learning",9
1411,"12-18 yrs",NA,"Bengaluru(4th Phase JP Nagar)",25,50,4888,"python",16
1411,"12-18 yrs",NA,"Bengaluru(4th Phase JP Nagar)",25,50,4888,"r",17
1411,"12-18 yrs",NA,"Bengaluru(4th Phase JP Nagar)",25,50,4888,"matlab",12
1411,"12-18 yrs",NA,"Bengaluru(4th Phase JP Nagar)",25,50,4888,"sql",19
1414,"2-4 yrs","Analytics","Bengaluru",10,15,4426,"analytics",1
1414,"2-4 yrs","Analytics","Bengaluru",10,15,4426,"sql",19
1414,"2-4 yrs","Analytics","Bengaluru",10,15,4426,"python",16
1414,"2-4 yrs","Analytics","Bengaluru",10,15,4426,"r",17
1421,"5-8 yrs",NA,"Bengaluru",10,15,1174,"sql",19
1423,"8-12 yrs",NA,"Nagpur",15,25,1002,"python",16
1435,"10-12 yrs",NA,"Bengaluru",10,15,1871,"sql",19
1435,"10-12 yrs",NA,"Bengaluru",10,15,1871,"big data",2
1440,"2-7 yrs",NA,"Navi Mumbai",6,10,3595,"python",16
1442,"5-8 yrs",NA,"Bengaluru",10,15,261,"data science",5
1450,"8-11 yrs","Analytics","Gurgaon",10,15,2906,"r",17
1457,"3-6 yrs",NA,"Pune(Viman Nagar)",6,10,3667,"machine learning",9
1458,"8-10 yrs",NA,"Chennai",10,15,1002,"python",16
1462,"3-4 yrs",NA,"Bengaluru",25,50,1212,"hadoop",8
1462,"3-4 yrs",NA,"Bengaluru",25,50,1212,"data science",5
1462,"3-4 yrs",NA,"Bengaluru",25,50,1212,"big data",2
1462,"3-4 yrs",NA,"Bengaluru",25,50,1212,"machine learning",9
1463,"7-12 yrs",NA,"Bengaluru(Mahadeva Kodigehalli+1)",15,25,3256,"python",16
1464,"6-9 yrs","analytics","Mumbai",15,25,3758,"analytics",1
1477,"8-12 yrs","Analytics","Mumbai",10,15,857,"analytics",1
1479,"2-5 yrs",NA,"Pune",3,6,343,"sql",19
1481,"1-3 yrs","Analytics","Gurgaon",3,6,190,"sql",19
1485,"4-9 yrs","Analytics","Bengaluru",15,25,74,"analytics",1
1485,"4-9 yrs","Analytics","Bengaluru",15,25,74,"sql",19
1485,"4-9 yrs","Analytics","Bengaluru",15,25,74,"r",17
1485,"4-9 yrs","Analytics","Bengaluru",15,25,74,"python",16
1488,"2-6 yrs",NA,"Mumbai",10,15,1989,"sql",19
1488,"2-6 yrs",NA,"Mumbai",10,15,1989,"big data",2
1488,"2-6 yrs",NA,"Mumbai",10,15,1989,"hadoop",8
1493,"4-9 yrs",NA,"Mumbai, Bengaluru",6,10,4576,"machine learning",9
1493,"4-9 yrs",NA,"Mumbai, Bengaluru",6,10,4576,"python",16
1493,"4-9 yrs",NA,"Mumbai, Bengaluru",6,10,4576,"hadoop",8
1494,"1-4 yrs","Analytics","Mumbai, Gurgaon",10,15,4479,"analytics",1
1496,"2-5 yrs",NA,"Bengaluru",3,6,190,"sql",19
1499,"3-8 yrs","Analytics","Mumbai, Pune",3,6,4745,"analytics",1
1499,"3-8 yrs","Analytics","Mumbai, Pune",3,6,4745,"machine learning",9
1514,"5-10 yrs",NA,"Bengaluru(Marathahalli)",10,15,257,"hadoop",8
1519,"2-5 yrs","Analytics","Hyderabad",6,10,3848,"analytics",1
1520,"2-6 yrs","Analytics","Bengaluru",6,10,190,"python",16
1520,"2-6 yrs","Analytics","Bengaluru",6,10,190,"analytics",1
1520,"2-6 yrs","Analytics","Bengaluru",6,10,190,"machine learning",9
1523,"6-11 yrs","Analytics","Bengaluru",6,10,2397,"r",17
1528,"2-5 yrs","analytics","Delhi NCR",10,15,287,"python",16
1528,"2-5 yrs","analytics","Delhi NCR",10,15,287,"r",17
1528,"2-5 yrs","analytics","Delhi NCR",10,15,287,"hadoop",8
1528,"2-5 yrs","analytics","Delhi NCR",10,15,287,"analytics",1
1534,"3-7 yrs","Analytics","Bengaluru, Delhi NCR, Gurgaon",6,10,190,"machine learning",9
1535,"3-8 yrs","Analytics","Bengaluru",3,6,3177,"big data analytics",3
1537,"8-12 yrs",NA,"Bengaluru",15,25,4050,"python",16
1539,"2-6 yrs",NA,"Bengaluru",6,10,764,"sql",19
1540,"1-3 yrs",NA,"Chennai",0,3,63,"python",16
1543,"2-6 yrs","Analytics","Mumbai",10,15,4479,"r",17
1543,"2-6 yrs","Analytics","Mumbai",10,15,4479,"predictive analytics",15
1552,"5-10 yrs","Analytics","Gurgaon",25,50,1720,"machine learning",9
1552,"5-10 yrs","Analytics","Gurgaon",25,50,1720,"natural language processing",14
1552,"5-10 yrs","Analytics","Gurgaon",25,50,1720,"r",17
1552,"5-10 yrs","Analytics","Gurgaon",25,50,1720,"python",16
1554,"3-6 yrs","Analytics","Pune",3,6,190,"analytics",1
1557,"5-10 yrs",NA,"Bengaluru",10,15,4580,"natural language processing",14
1557,"5-10 yrs",NA,"Bengaluru",10,15,4580,"machine learning",9
1557,"5-10 yrs",NA,"Bengaluru",10,15,4580,"hadoop",8
1560,"5-10 yrs",NA,"Hyderabad",10,15,4655,"machine learning",9
1560,"5-10 yrs",NA,"Hyderabad",10,15,4655,"big data",2
1561,"3-8 yrs",NA,"Mumbai(Vikhroli)",10,15,1611,"marketing automation",11
1568,"2-5 yrs","analytics","Pune",3,6,3322,"analytics",1
1570,"2-6 yrs","Analytics","Bengaluru",3,6,190,"analytics",1
1570,"2-6 yrs","Analytics","Bengaluru",3,6,190,"machine learning",9
1579,"6-10 yrs","Analytics","Bengaluru",6,10,3106,"natural language processing",14
1579,"6-10 yrs","Analytics","Bengaluru",6,10,3106,"machine learning",9
1579,"6-10 yrs","Analytics","Bengaluru",6,10,3106,"python",16
1583,"13-15 yrs","Analytics","Bengaluru, Delhi NCR",25,50,1988,"r",17
1586,"6-10 yrs",NA,"Chennai",10,15,2312,"sql",19
1590,"10-15 yrs",NA,"Bengaluru, Gurgaon",25,50,2914,"machine learning",9
1590,"10-15 yrs",NA,"Bengaluru, Gurgaon",25,50,2914,"natural language processing",14
1590,"10-15 yrs",NA,"Bengaluru, Gurgaon",25,50,2914,"python",16
1592,"4-6 yrs","analytics","Gurgaon",6,10,4411,"r",17
1594,"1-3 yrs","Analytics","Gurgaon",6,10,1100,"sql",19
1594,"1-3 yrs","Analytics","Gurgaon",6,10,1100,"r",17
1600,"3-8 yrs","Analytics","Singapore",25,50,1262,"python",16
1602,"1-4 yrs","Analytics","Delhi NCR",6,10,669,"analytics",1
1603,"3-6 yrs","Analytics","Delhi NCR",6,10,1969,"analytics",1
1605,"7-10 yrs",NA,"Bengaluru",10,15,3382,"model development",13
1609,"4-9 yrs","Analytics","Kochi",3,6,3067,"team leading",20
1609,"4-9 yrs","Analytics","Kochi",3,6,3067,"analytics",1
1615,"5-9 yrs","Analytics","Mumbai",15,25,4448,"python",16
1615,"5-9 yrs","Analytics","Mumbai",15,25,4448,"r",17
1615,"5-9 yrs","Analytics","Mumbai",15,25,4448,"sql",19
1615,"5-9 yrs","Analytics","Mumbai",15,25,4448,"machine learning",9
1618,"4-9 yrs",NA,"Mumbai, Bengaluru, Chennai, Pune",15,25,2468,"sql",19
1619,"7-12 yrs","Analytics","Delhi NCR",15,25,1970,"analytics",1
1620,"2-7 yrs","Analytics","Anywherein India",6,10,4326,"sql",19
1626,"8-12 yrs","Analytics","Bengaluru",15,25,1988,"analytics",1
1626,"8-12 yrs","Analytics","Bengaluru",15,25,1988,"team leading",20
1629,"13-15 yrs","Analytics","Delhi NCR, Gurgaon",25,50,1988,"analytics",1
1634,"8-13 yrs",NA,"Bengaluru(Ulsoor)",15,25,3,"model development",13
1635,"3-8 yrs","Analytics","Bengaluru, Chennai",15,25,3919,"r",17
1635,"3-8 yrs","Analytics","Bengaluru, Chennai",15,25,3919,"analytics",1
1638,"7-8 yrs","Analytics","Bengaluru",6,10,4627,"big data analytics",3
1638,"7-8 yrs","Analytics","Bengaluru",6,10,4627,"predictive analytics",15
1640,"8-13 yrs","Analytics","Trivandrum",10,15,2636,"r",17
1640,"8-13 yrs","Analytics","Trivandrum",10,15,2636,"analytics",1
1643,"1-3 yrs","Analytics","Pune",3,6,190,"python",16
1643,"1-3 yrs","Analytics","Pune",3,6,190,"analytics",1
1647,"4-8 yrs",NA,"Bengaluru",15,25,1435,"sql",19
1653,"5-7 yrs",NA,"Thane",6,10,1687,"sql",19
1656,"6-10 yrs",NA,"Bengaluru, Hyderabad",15,25,4655,"sql",19
1663,"4-8 yrs","Analytics","Bengaluru",15,25,1054,"sql",19
1663,"4-8 yrs","Analytics","Bengaluru",15,25,1054,"model development",13
1664,"3-7 yrs",NA,"Kolkata",15,25,7,"sql",19
1667,"3-7 yrs","Analytics","Delhi",10,15,5005,"r",17
1667,"3-7 yrs","Analytics","Delhi",10,15,5005,"machine learning",9
1667,"3-7 yrs","Analytics","Delhi",10,15,5005,"predictive analytics",15
1668,"7-12 yrs","Analytics","Delhi NCR, Gurgaon",15,25,3275,"sql",19
1668,"7-12 yrs","Analytics","Delhi NCR, Gurgaon",15,25,3275,"analytics",1
1669,"6-11 yrs",NA,"Gurgaon",10,15,1969,"model development",13
1671,"1-2 yrs",NA,"Gurgaon",3,6,498,"python",16
1671,"1-2 yrs",NA,"Gurgaon",3,6,498,"machine learning",9
1676,"5-8 yrs",NA,"Mumbai",15,25,1048,"big data",2
1676,"5-8 yrs",NA,"Mumbai",15,25,1048,"machine learning",9
1678,"3-6 yrs","analytics","Gurgaon, Gurugram",15,25,14,"python",16
1678,"3-6 yrs","analytics","Gurgaon, Gurugram",15,25,14,"r",17
1678,"3-6 yrs","analytics","Gurgaon, Gurugram",15,25,14,"analytics",1
1678,"3-6 yrs","analytics","Gurgaon, Gurugram",15,25,14,"hadoop",8
1682,"2-5 yrs",NA,"Gurgaon, Gurugram",6,10,2187,"sql",19
1683,"4-8 yrs","Analytics","Bengaluru",10,15,765,"analytics",1
1684,"6-11 yrs",NA,"Bengaluru",6,10,1173,"python",16
1692,"6-11 yrs","Analytics","Delhi NCR, Gurgaon",10,15,3319,"analytics",1
1695,"7-11 yrs",NA,"Bengaluru",6,10,853,"machine learning",9
1695,"7-11 yrs",NA,"Bengaluru",6,10,853,"python",16
1704,"3-8 yrs","Analytics","Ahmedabad(Vastrapur+1)",3,6,811,"python",16
1706,"2-5 yrs","Analytics","Bengaluru",6,10,4440,"r",17
1706,"2-5 yrs","Analytics","Bengaluru",6,10,4440,"machine learning",9
1706,"2-5 yrs","Analytics","Bengaluru",6,10,4440,"analytics",1
1706,"2-5 yrs","Analytics","Bengaluru",6,10,4440,"python",16
1709,"5-9 yrs","Analytics","Chennai",10,15,1756,"sql",19
1709,"5-9 yrs","Analytics","Chennai",10,15,1756,"r",17
1709,"5-9 yrs","Analytics","Chennai",10,15,1756,"analytics",1
1719,"11-20 yrs","Analytics","Gurgaon",25,50,4329,"predictive analytics",15
1720,"1-5 yrs","Analytics","Bengaluru",3,6,190,"python",16
1720,"1-5 yrs","Analytics","Bengaluru",3,6,190,"analytics",1
1720,"1-5 yrs","Analytics","Bengaluru",3,6,190,"machine learning",9
1726,"10-16 yrs",NA,"Bengaluru",25,50,4818,"model development",13
1726,"10-16 yrs",NA,"Bengaluru",25,50,4818,"r",17
1734,"8-10 yrs","Analytics","Gurgaon",25,50,1735,"data science",5
1734,"8-10 yrs","Analytics","Gurgaon",25,50,1735,"machine learning",9
1734,"8-10 yrs","Analytics","Gurgaon",25,50,1735,"analytics",1
1735,"6-10 yrs",NA,"Mumbai",6,10,975,"data science",5
1744,"2-5 yrs","analytic","Pune",3,6,343,"sql",19
1745,"4-9 yrs",NA,"Bengaluru, Pune",15,25,646,"machine learning",9
1747,"2-5 yrs","Analytics","Chennai",6,10,190,"analytics",1
1748,"10-14 yrs","Analytics","Mumbai",10,15,442,"analytics",1
1748,"10-14 yrs","Analytics","Mumbai",10,15,442,"r",17
1748,"10-14 yrs","Analytics","Mumbai",10,15,442,"python",16
1759,"1-4 yrs","Analytics","Delhi NCR, Gurgaon",6,10,1713,"analytics",1
1761,"3-6 yrs","Analytics","Noida",10,15,3501,"r",17
1761,"3-6 yrs","Analytics","Noida",10,15,3501,"python",16
1761,"3-6 yrs","Analytics","Noida",10,15,3501,"data science",5
1761,"3-6 yrs","Analytics","Noida",10,15,3501,"sql",19
1764,"2-5 yrs","Analytics","Mumbai",3,6,190,"python",16
1766,"2-7 yrs",NA,"Pune",15,25,3678,"r",17
1768,"7-12 yrs","Analytics","Delhi NCR, Gurgaon",6,10,1970,"analytics",1
1769,"1-2 yrs","Analytics","Delhi NCR, Gurgaon",10,15,1969,"analytics",1
1771,"7-12 yrs","Analytics","Delhi NCR",25,50,1988,"model development",13
1771,"7-12 yrs","Analytics","Delhi NCR",25,50,1988,"analytics",1
1773,"2-7 yrs",NA,"Bengaluru",25,50,749,"machine learning",9
1773,"2-7 yrs",NA,"Bengaluru",25,50,749,"sql",19
1779,"2-6 yrs","Analytics","Delhi(East of Kailash)",6,10,601,"r",17
1783,"3-8 yrs",NA,"Bengaluru",3,6,2637,"hadoop",8
1787,"2-7 yrs","Analytics","Delhi NCR",15,25,3319,"analytics",1
1787,"2-7 yrs","Analytics","Delhi NCR",15,25,3319,"model development",13
1788,"4-6 yrs",NA,"Bengaluru",15,25,1838,"machine learning",9
1788,"4-6 yrs",NA,"Bengaluru",15,25,1838,"sql",19
1788,"4-6 yrs",NA,"Bengaluru",15,25,1838,"r",17
1790,"2-5 yrs",NA,"Bengaluru",3,6,190,"python",16
